"","Data_Collection_Season","Date","Proj.Plot","Grid","Plant_tag","X_Coord","Y_Coord","Tool","POM","DBH_mm","Height_m","Veg_Type","Notes","ID"
"193","Summer_2021",2021-07-19,"DF_3B","G8/H9","2425",0.3,3.9,"CP",1.3,49.4,4.04,"Sapling","","ECH 47"
"194","Summer_2021",2021-07-19,"DF_3B","B8/C9","412",2.8,1.6,"DBH",1.3,178,11,"Tree","height estimated","Baphia leptobotrys"
"195","Summer_2021",2021-07-19,"DF_3B","B8/C9","3050",2.4,1.4,"DBH",1.3,518,25,"Tree","height estimated","Pentaclethra macrophylla"
"196","Summer_2021",2021-07-19,"DF_3B","C8/D9","2590",2.7,0.4,"CP",1,27.8,3.35,"Sapling","","Baphia leptobotrys"
"197","Summer_2021",2021-07-19,"DF_3B","C8/D9","5309",2.8,0.4,"CP",0.3,7.8,2,"Liana","","ECH 21"
"198","Summer_2021",2021-07-19,"DF_3B","C8/D9","5305",4.1,0.6,"CP",0.3,9.6,1.7,"Liana","ECH 25","Pseudoprosopis gilletti"
"199","Summer_2021",2021-07-19,"DF_3B","C8/D9","3635",4.9,1.85,"CP",1.3,39.7,3.9,"Sapling","","Chytranthus talbotii"
"200","Summer_2021",2021-07-19,"DF_3B","C8/D9","5192",4.7,3,"CP",0.3,11.2,1.7,"Sapling","","ECH 48"
"201","Summer_2021",2021-07-19,"DF_3B","C8/D9","4313",3.3,3.55,"CP",1.3,27.6,3.38,"Sapling","","Centroplacus glaucinus"
"202","Summer_2021",2021-07-19,"DF_3B","C8/D9","2586",3,4.9,"DBH",1.3,94,9,"Sapling","height estimated","Baphia leptobotrys"
"203","Summer_2021",2021-07-19,"DF_3B","E8/F9","91",4.2,4.3,"CP",0.3,6.6,21,"Liana","height estimated","Undetermined"
"204","Summer_2021",2021-07-19,"DF_3B","E8/F9","4948",4.4,3.7,"CP",0.3,3.2,4.5,"Liana","","Undetermined"
"205","Summer_2021",2021-07-19,"DF_3B","E8/F9","7116",4.7,3.7,"CP",0.3,23.4,21,"Liana","height estimated","Undetermined"
"206","Summer_2021",2021-07-19,"DF_3B","E8/F9","7722",3.7,3.85,"DBH",1.3,194,22,"Tree","height estimated","Strombosia pustulata"
"207","Summer_2021",2021-07-19,"DF_3B","E8/F9","7702",4.4,3.2,"CP",1.3,41.7,6.8,"Sapling","height estimated","Centroplacus glaucinus"
"208","Summer_2021",2021-07-19,"DF_3B","E8/F9","1607",4.9,2.65,"CP",1,13.3,2.26,"Sapling","","Lichostema glanscesens"
"209","Summer_2021",2021-07-19,"DF_3B","E8/F9","7152",4.8,1.4,"CP",1,19.6,3.18,"Sapling","","Chytranthus talbotii"
"210","Summer_2021",2021-07-19,"DF_3B","E8/F9","331",5,0.8,"CP",0.5,11.4,1.9,"Sapling","","#N/A"
"211","Summer_2021",2021-07-19,"DF_3B","E8/F9","7729",3.6,1.35,"CP",1.3,34.7,3.1,"Sapling","","#N/A"
"212","Summer_2021",2021-07-19,"DF_3B","E8/F9","226",3.6,1.35,"CP",1.3,21.9,3.1,"Sapling","","Greenwayodendron suaveolens"
"213","Summer_2021",2021-07-19,"DF_3B","E8/F9","18",3.6,0.1,"CP",1.3,27.7,4,"Sapling","","Grewia coriacea"
"214","Summer_2021",2021-07-19,"DF_3B","E8/F9","2145",2.8,0.05,"CP",0.3,10.5,1.7,"Sapling","","#N/A"
"215","Summer_2021",2021-07-19,"DF_3B","A8/B9","7455",1.4,4.45,"CP",0.4,21.7,1.6,"Sapling","","#N/A"
"216","Summer_2021",2021-07-19,"DF_3B","A8/B9","7437",2.3,3.9,"CP",0.5,21.9,3.3,"Sapling","","Baphia leptobotrys"
"217","Summer_2021",2021-07-19,"DF_3B","A8/B9","7489",4.1,4.8,"CP",1,34.5,4,"Sapling","","Napoleonaea vogelii"
"218","Summer_2021",2021-07-19,"DF_3B","A8/B9","7485",3.4,2.4,"CP",1,13.2,2,"Sapling","","ECH 53"
"219","Summer_2021",2021-07-19,"DF_3B","A8/B9","5146",4.1,2.4,"DBH",1,158,10,"Sapling","height estimated","Baphia leptobotrys"
"220","Summer_2021",2021-07-19,"DF_3B","A8/B9","7482",4.6,1.5,"CP",0.3,11.4,1.5,"Liana","","ECH 24"
"221","Summer_2021",2021-07-19,"DF_3B","A8/B9","7452",4.1,1.65,"CP",1,16.5,2.5,"Sapling","","	
Hymenostegia pellegrinii"
"222","Summer_2021",2021-07-19,"DF_3B","A8/B9","7468",4.2,0.3,"CP",0.3,14.9,2,"Sapling","","ECH 47"
"223","Summer_2021",2021-07-19,"DF_3B","B8/C9","7405",0.2,0.8,"CP",0.3,11.8,1.8,"Sapling","","Dialium pachyphyllum"
"224","Summer_2021",2021-07-19,"DF_3B","B8/C9","74",0.9,0.4,"CP",0.3,10.2,1.6,"Sapling","","ECH 47"
"225","Summer_2021",2021-07-19,"DF_3B","B8/C9","7426",0.4,4.1,"CP",0.3,13.2,1.85,"Liana","","ECH 36"
"226","Summer_2021",2021-07-19,"DF_3B","B8/C9","4364",0.4,4.65,"CP",0.3,15.4,1.5,"Sapling","","Chytranthus talbotii"
"227","Summer_2021",2021-07-19,"DF_3B","B8/C9","917",1.4,4.3,"CP",1,17.9,2.6,"Liana","","ECH 36"
"228","Summer_2021",2021-07-19,"DF_3B","B8/C9","77",2.9,4.25,"CP",0.3,15.4,1.6,"Sapling","biggest fork","ECH 53"
"229","Summer_2021",2021-07-19,"DF_3B","B8/C9","7160",3.4,4.35,"CP",1.3,22.6,4.45,"Sapling","","Centroplacus glaucinus"
"230","Summer_2021",2021-07-19,"DF_3B","B8/C9","85",2.4,4.8,"DBH",1.1,68,21,"Liana","height estimated","Dalusea africana"
"231","Summer_2021",2021-07-19,"DF_3B","B8/C9","32",5,3.9,"CP",1.3,24.3,4.6,"Sapling","","#N/A"
"232","Summer_2021",2021-07-19,"DF_3B","B8/C9","641",5,2.4,"CP",1.3,43.6,7,"Sapling","height estimated","Centroplacus glaucinus"
"233","Summer_2021",2021-07-19,"DF_3B","B8/C9","784",4.3,0.8,"CP",0.3,6.1,1.6,"Liana","","ECH 42"
"234","Summer_2021",2021-07-17,"DF_3B","B8/C9","5327",4.9,0.75,"CP",0.3,5.7,2.3,"Liana","","ECH 50"
"235","Summer_2021",2021-07-17,"DF_3B","B8/C9","3035",2.1,0.8,"CP",1.3,27.2,3.95,"Sapling","","Eremospatha sp 1"
"236","Summer_2021",2021-07-17,"DF_3B","J5/K6","7246",0.5,4.7,"CP",1.3,33.7,4.5,"Sapling","","Baphia leptobotrys"
"237","Summer_2021",2021-07-17,"DF_3B","J5/K6","7245",0.5,4.7,"CP",0.3,6.7,4.5,"Liana","","ECH 42"
"238","Summer_2021",2021-07-17,"DF_3B","J5/K6","7219",0.2,4.8,"CP",0.3,13.7,4.5,"Liana","","Tetracera anifolia"
"239","Summer_2021",2021-07-17,"DF_3B","J5/K6","7226",2,5,"CP",1.3,10.2,2.1,"Liana","","ECH 57"
"240","Summer_2021",2021-07-17,"DF_3B","J5/K6","7233",2.1,4.8,"DBH",1.3,137,20,"Tree","height estimated","Baphia leptobotrys"
"241","Summer_2021",2021-07-17,"DF_3B","J5/K6","7224",2.9,3.7,"DBH",1,78,15,"Sapling","height estimated","#N/A"
"242","Summer_2021",2021-07-17,"DF_3B","J5/K6","7221",3.7,4.2,"CP",0.4,13.6,2.7,"Sapling","","Lichostema glanscesens"
"243","Summer_2021",2021-07-17,"DF_3B","J5/K6","7223",3.6,2.9,"CP",0.3,13.7,2.1,"Sapling","","ECH 18"
"244","Summer_2021",2021-07-17,"DF_3B","J5/K6","7210",3.9,3.1,"CP",0.4,6.7,2,"Liana","","Agelaea sp 3"
"245","Summer_2021",2021-07-17,"DF_3B","J5/K6","7241",3.6,1.4,"CP",0.3,20.4,1.6,"Sapling","","Lichostema glanscesens"
"246","Summer_2021",2021-07-17,"DF_3B","J5/K6","7255",4.4,1.5,"CP",0.3,15.7,2.6,"Sapling","","ECH 24"
"247","Summer_2021",2021-07-17,"DF_3B","J5/K6","7252",4.3,0.4,"CP",1,12.1,2.3,"Liana","","ECH 36"
"248","Summer_2021",2021-07-17,"DF_3B","J5/K6","7217",4.9,1,"CP",0.3,17.7,2.7,"Sapling","","#N/A"
"249","Summer_2021",2021-07-17,"DF_3B","J5/K6","7249",5,1.2,"CP",0.3,3.3,2.5,"Liana","","ECH 29"
"250","Summer_2021",2021-07-19,"DF_3B","A8/B9","7418",2.6,1.3,"CP",0.3,21.7,2.2,"Sapling","","Scorodophloeus zenkeri"
"251","Summer_2021",2021-07-19,"DF_3B","A8/B9","7492",2.6,1.3,"CP",0.3,5.3,2.1,"Liana","","ECH 21"
"252","Summer_2021",2021-07-19,"DF_3B","A8/B9","7433",1.2,2.6,"CP",0.3,16.4,2,"Sapling","","ECH 54"
"253","Summer_2021",2021-07-19,"DF_3B","A8/B9","7421",1.3,2.6,"CP",1.3,32.8,4.4,"Sapling","","Baphia leptobotrys"
"254","Summer_2021",2021-07-19,"DF_3B","A8/B9","7469",0.7,1.5,"CP",0.3,8.5,4.4,"Liana","","ECH 21"
"255","Summer_2021",2021-07-19,"DF_3B","A8/B9","7466",0.8,3.7,"CP",1,19.6,1.8,"Sapling","","Garcinia afzelii"
"256","Summer_2021",2021-07-19,"DF_3B","A8/B9","7422",1.7,3.6,"CP",0.5,15.5,1.6,"Sapling","","Napoleonaea vogelii"
"257","Summer_2021",2021-07-17,"DF_3B","G5/H6","7832",2.6,4.3,"CP",1,13.8,2.6,"Sapling","","ECH 24"
"258","Summer_2021",2021-07-17,"DF_3B","G5/H6","7391",4.8,2.4,"CP",1.3,24.3,3.8,"Sapling","","ECH 47"
"259","Summer_2021",2021-07-17,"DF_3B","G5/H6","7325",4.8,2.3,"CP",0.3,7.6,3.8,"Liana","","ECH 21"
"260","Summer_2021",2021-07-17,"DF_3B","G5/H6","7350",4.6,0.4,"CP",1,13.1,3.1,"Sapling","","Lichostema glanscesens"
"261","Summer_2021",2021-07-17,"DF_3B","G5/H6","7360",4.2,0,"CP",1.3,36.3,7,"Sapling","height estimated","Greenwayodendron gabonicum"
"262","Summer_2021",2021-07-17,"DF_3B","I5/J6","3197",5,2,"CP",0.3,10.7,1.5,"Liana","","ECH 36"
"263","Summer_2021",2021-07-17,"DF_3B","I5/J6","3141",4.5,2.4,"CP",1.3,25.7,6,"Sapling","","#N/A"
"264","Summer_2021",2021-07-17,"DF_3B","I5/J6","3809",3.8,2.6,"CP",0.3,10.7,1.9,"Sapling","","ECH 42"
"265","Summer_2021",2021-07-17,"DF_3B","I5/J6","3864",3.3,3.2,"CP",0.5,18.2,2.6,"Sapling","","Greenwayodendron suaveolens"
"266","Summer_2021",2021-07-17,"DF_3B","I5/J6","2198",4,4.9,"CP",1.1,9.2,2.1,"Sapling","","Lichostema glanscesens"
"267","Summer_2021",2021-07-17,"DF_3B","I5/J6","2114",2.3,3.9,"DBH",1.3,98,10,"Sapling","height estimated","#N/A"
"268","Summer_2021",2021-07-17,"DF_3B","I5/J6","3196",3.1,2.3,"CP",1.3,41.8,6,"Sapling","","Chytranthus talbotii"
"269","Summer_2021",2021-07-17,"DF_3B","I5/J6","2160",2.1,2.6,"CP",1,17.7,2.5,"Sapling","","Lichostema glanscesens"
"270","Summer_2021",2021-07-17,"DF_3B","I5/J6","3154",2.3,1.6,"DBH",1.3,223,20,"Tree","height estimated","Coula edulis"
"271","Summer_2021",2021-07-17,"DF_3B","I5/J6","2185",1.3,1,"CP",1.3,23.8,3.8,"Sapling","","Baphia leptobotrys"
"272","Summer_2021",2021-07-17,"DF_3B","I5/J6","3185",0.2,0.01,"CP",1,14.9,2.7,"Sapling","","Lichostema glanscesens"
"273","Summer_2021",2021-07-17,"DF_3B","I5/J6","3804",0.1,1.9,"CP",1.3,21.2,3.1,"Sapling","","Lichostema glanscesens"
"274","Summer_2021",2021-07-17,"DF_3B","I5/J6","2137",1.5,0.9,"CP",0.4,14.1,1.8,"Sapling","","Baphia leptobotrys"
"275","Summer_2021",2021-07-17,"DF_3B","I5/J6","3171",1.9,0.5,"CP",0.4,10.1,1.5,"Sapling","","#N/A"
"276","Summer_2021",2021-07-17,"DF_3B","J5/K6","3279",0.4,0.9,"DBH",1.3,105,15,"Tree","height estimated","#N/A"
"277","Summer_2021",2021-07-17,"DF_3B","J5/K6","7211",1,3.5,"CP",1.3,19.5,3.6,"Sapling","","Greenwayodendron suaveolens"
"278","Summer_2021",2021-07-17,"DF_3B","E5/F6","7545",3.5,1.8,"CP",1.3,35.1,4.3,"Sapling","","Baphia leptobotrys"
"279","Summer_2021",2021-07-17,"DF_3B","E5/F6","2200",2.8,3,"CP",1.3,25.2,3.05,"Sapling","","Fern Epiphyte sp 1"
"280","Summer_2021",2021-07-17,"DF_3B","E5/F6","3816",2.8,3,"CP",0.3,11.7,1.9,"Liana","","Eremospatha sp 1"
"281","Summer_2021",2021-07-17,"DF_3B","E5/F6","2142",4.2,4.2,"CP",0.4,14.4,1.5,"Sapling","","Chytranthus talbotii"
"282","Summer_2021",2021-07-17,"DF_3B","E5/F6","3871",4.5,4,"CP",1,17.4,3.5,"Sapling","","Chytranthus talbotii"
"283","Summer_2021",2021-07-17,"DF_3B","E5/F6","3136",3,4.4,"CP",0.3,13.5,1.5,"Sapling","","Baphia leptobotrys"
"284","Summer_2021",2021-07-17,"DF_3B","E5/F6","3839",0.5,4.5,"CP",0.3,19.7,1.7,"Sapling","","Greenwayodendron gabonicum"
"285","Summer_2021",2021-07-17,"DF_3B","E5/F6","5340",1.6,2,"CP",0.3,20.6,2,"Sapling","","Baphia leptobotrys"
"286","Summer_2021",2021-07-17,"DF_3B","E5/F6","3870",1.8,2.2,"DBH",1.3,479,25,"Tree","height estimated","Santiria trimera"
"287","Summer_2021",2021-07-17,"DF_3B","E5/F6","3182",2.3,2.1,"DBH",1,68,9,"Sapling","height estimated","Baphia leptobotrys"
"288","Summer_2021",2021-07-17,"DF_3B","E5/F6","3101",2.8,1.8,"DBH",1.1,63,9,"Liana","height estimated","Undetermined"
"289","Summer_2021",2021-07-17,"DF_3B","E5/F6","92",2,2.5,"DBH",1.1,166,30,"Liana","height estimated","#N/A"
"290","Summer_2021",2021-07-17,"DF_3B","E5/F6","2191",0.5,1,"DBH",1.3,252,25,"Tree","height estimated","Scorodophloeus zenkeri"
"291","Summer_2021",2021-07-17,"DF_3B","G5/H6","7282",1.2,0.2,"CP",1.3,37.9,6,"Sapling","height estimated","Greenwayodendron suaveolens"
"292","Summer_2021",2021-07-17,"DF_3B","G5/H6","7305",1.5,0.9,"DBH",1.3,235,25,"Tree","height estimated","Baphia leptobotrys"
"293","Summer_2021",2021-07-17,"DF_3B","G5/H6","7364",3.5,1.8,"CP",1,11.8,3.1,"Liana","","ECH 36"
"294","Summer_2021",2021-07-17,"DF_3B","G5/H6","3072",2.5,2.2,"CP",1,10.5,1.8,"Sapling","","ECH 53"
"295","Summer_2021",2021-07-17,"DF_3B","G5/H6","989",2.2,1.4,"CP",0.4,18.4,1.7,"Sapling","","ECH 42"
"296","Summer_2021",2021-07-17,"DF_3B","G5/H6","7486",1.5,2.5,"CP",1,21.3,3.1,"Sapling","","Lichostema glanscesens"
"297","Summer_2021",2021-07-17,"DF_3B","G5/H6","7499",1.6,3.3,"CP",1,15.3,3.3,"Sapling","","#N/A"
"298","Summer_2021",2021-07-17,"DF_3B","G5/H6","7344",3.1,3.3,"CP",1.3,34.9,7,"Liana","height estimated","ECH 47"
"299","Summer_2021",2021-07-17,"DF_3B","C5/D6","7627",2.8,1,"CP",0.3,14.4,2.8,"Sapling","","Dialium dinklagei"
"300","Summer_2021",2021-07-17,"DF_3B","C5/D6","1387",3.8,0.3,"CP",0.3,10.9,2.7,"Sapling","","ECH 53"
"301","Summer_2021",2021-07-17,"DF_3B","C5/D6","2259",3.9,0.8,"CP",1,14.7,1.7,"Sapling","","ECH 24"
"302","Summer_2021",2021-07-17,"DF_3B","C5/D6","5432",4.4,1.1,"CP",1,13.5,2.1,"Liana","","ECH 36"
"303","Summer_2021",2021-07-17,"DF_3B","D5/E6","2267",0.1,3.8,"CP",0.3,12.1,1.5,"Liana","","ECH 53"
"304","Summer_2021",2021-07-17,"DF_3B","D5/E6","755",0.9,2.2,"CP",1,13.7,2.9,"Sapling","","Lichostema glanscesens"
"305","Summer_2021",2021-07-17,"DF_3B","D5/E6","625",1.1,0.9,"CP",1,13.6,2.9,"Sapling","","ECH 47"
"306","Summer_2021",2021-07-17,"DF_3B","D5/E6","7363",1.6,0.6,"CP",1,30.6,3.2,"Sapling","","Lichostema glanscesens"
"307","Summer_2021",2021-07-17,"DF_3B","D5/E6","3076",1.3,4.7,"CP",1,12.9,2.25,"Sapling","","ECH 36"
"308","Summer_2021",2021-07-17,"DF_3B","D5/E6","4321",2.6,2.1,"CP",0.3,6.4,1.5,"Sapling","","Agelaea paradoxa"
"309","Summer_2021",2021-07-17,"DF_3B","D5/E6","4354",3.3,2.2,"CP",0.5,6.8,1.5,"Sapling","","ECH 48"
"310","Summer_2021",2021-07-17,"DF_3B","D5/E6","86",3.3,2.2,"CP",1.3,30.1,4.2,"Sapling","","Baphia leptobotrys"
"311","Summer_2021",2021-07-17,"DF_3B","D5/E6","621",3.2,3.7,"CP",1.3,26.3,2.3,"Sapling","","Lichostema glanscesens"
"312","Summer_2021",2021-07-17,"DF_3B","D5/E6","640",1.9,5,"CP",0.4,10.2,1.7,"Sapling","","Lichostema glanscesens"
"313","Summer_2021",2021-07-17,"DF_3B","D5/E6","4312",2.6,4.6,"CP",0.3,11.4,1.5,"Sapling","","ECH 48"
"314","Summer_2021",2021-07-17,"DF_3B","D5/E6","3819",4.6,3,"CP",0.5,22.5,1.9,"Sapling","","Napoleonaea vogelii"
"315","Summer_2021",2021-07-17,"DF_3B","D5/E6","3515",3.5,0,"CP",0.3,7.2,1.5,"Liana","","#N/A"
"316","Summer_2021",2021-07-17,"DF_3B","D5/E6","3865",3.9,4.6,"DBH",1,85,4.1,"Sapling","","Baphia leptobotrys"
"317","Summer_2021",2021-07-17,"DF_3B","D5/E6","3842",4.8,4.1,"CP",0.3,7.1,1.6,"Liana","","ECH 43"
"318","Summer_2021",2021-07-17,"DF_3B","D5/E6","698",4.6,4.9,"CP",0.4,14.7,2.6,"Liana","","ECH 36"
"319","Summer_2021",2021-07-17,"DF_3B","E5/F6","3898",5,0.5,"CP",0.3,11.4,1.6,"Sapling","","ECH 42"
"320","Summer_2021",2021-07-17,"DF_3B","B5/C6","4029",3.2,0.8,"CP",1.3,21.7,3.7,"Sapling","","Baphia leptobotrys"
"321","Summer_2021",2021-07-17,"DF_3B","B5/C6","7775",3.2,0.8,"CP",0.3,7.5,3.7,"Liana","","ECH 21"
"322","Summer_2021",2021-07-17,"DF_3B","B5/C6","5892",2.8,3.3,"DBH",1.3,67,9,"Sapling","height estimated","Baphia leptobotrys"
"323","Summer_2021",2021-07-17,"DF_3B","B5/C6","3545",4.1,4.8,"CP",0.3,5.3,1.5,"Liana","","ECH 50"
"324","Summer_2021",2021-07-17,"DF_3B","B5/C6","3593",4,2.5,"CP",0.3,10.3,1.9,"Liana","","ECH 36"
"325","Summer_2021",2021-07-17,"DF_3B","B5/C6","7615",3.5,1.4,"CP",0.3,140.2,1.6,"Sapling","","ECH 47"
"326","Summer_2021",2021-07-17,"DF_3B","B5/C6","3594",4.7,0.3,"CP",0.3,15.8,1.7,"Sapling","","#N/A"
"327","Summer_2021",2021-07-17,"DF_3B","B5/C6","2491",4.9,2.1,"CP",1.3,44.7,9,"Sapling","height estimated","Baphia leptobotrys"
"328","Summer_2021",2021-07-17,"DF_3B","B5/C6","5852",4.4,0.7,"CP",0.3,10.2,9,"Liana","height estimated","ECH 42"
"329","Summer_2021",2021-07-17,"DF_3B","B5/C6","2968",4.8,2.7,"CP",1.3,30.5,4.3,"Sapling","","#N/A"
"330","Summer_2021",2021-07-17,"DF_3B","B5/C6","762",4.7,3.4,"CP",1.3,30.5,5.5,"Sapling","","#N/A"
"331","Summer_2021",2021-07-17,"DF_3B","B5/C6","1378",4.8,3.8,"CP",0.3,5.3,3,"Liana","","#N/A"
"332","Summer_2021",2021-07-17,"DF_3B","B5/C6","222",3.1,4.5,"CP",0.4,16.5,2.6,"Sapling","","#N/A"
"333","Summer_2021",2021-07-17,"DF_3B","B5/C6","5344",3.5,2.6,"CP",0.3,14.4,3.2,"Liana","","#N/A"
"334","Summer_2021",2021-07-17,"DF_3B","B5/C6","4863",3.8,1,"CP",1,19.5,1.5,"Sapling","","#N/A"
"335","Summer_2021",2021-07-17,"DF_3B","B5/C6","6653",2.8,4.7,"CP",0.4,23.3,3.3,"Liana","","#N/A"
"336","Summer_2021",2021-07-17,"DF_3B","B5/C6","2513",1.3,4.3,"CP",1.3,22.7,3.4,"Sapling","","#N/A"
"337","Summer_2021",2021-07-17,"DF_3B","B5/C6","2252",0.2,4.2,"CP",0.4,36.9,2.6,"Sapling","","#N/A"
"338","Summer_2021",2021-07-17,"DF_3B","B5/C6","4474",0.9,2.6,"CP",1,8.9,1.7,"Liana","","#N/A"
"339","Summer_2021",2021-07-17,"DF_3B","B5/C6","5818",1.2,2.5,"CP",1.3,31.5,4.8,"Sapling","","#N/A"
"340","Summer_2021",2021-07-17,"DF_3B","B5/C6","3681",1.6,0.3,"CP",1,20.4,1.7,"Sapling","","#N/A"
"341","Summer_2021",2021-07-17,"DF_3B","A5/B6","2934",0.1,3.1,"CP",1.3,33.5,4.4,"Sapling","","Greenwayodendron suaveolens"
"342","Summer_2021",2021-07-17,"DF_3B","A5/B6","2401",0.3,1.6,"CP",0.4,13.3,2,"Sapling","","ECH 43"
"343","Summer_2021",2021-07-17,"DF_3B","A5/B6","5144",0.8,1.2,"CP",1.3,15.1,2.6,"Sapling","","Garcinia afzelii"
"344","Summer_2021",2021-07-17,"DF_3B","A5/B6","2985",1.3,0.5,"DBH",1.3,165,15,"Tree","height estimated","Centroplacus glaucinus"
"345","Summer_2021",2021-07-17,"DF_3B","A5/B6","1754",4.3,1.2,"CP",1.1,34.7,20,"Liana","height estimated","Agelaea paradoxa"
"346","Summer_2021",2021-07-17,"DF_3B","A5/B6","2175",3,0,"CP",0.4,21.2,20,"Liana","height estimated","Undetermined"
"347","Summer_2021",2021-07-17,"DF_3B","A5/B6","7334",2.9,0,"CP",0.3,8.2,20,"Liana","height estimated","ECH 50"
"348","Summer_2021",2021-07-17,"DF_3B","A5/B6","2961",2.3,1.5,"DBH",1.3,65,2.6,"Sapling","","Napoleonaea vogelii"
"349","Summer_2021",2021-07-17,"DF_3B","A5/B6","5141",4.5,0.4,"DBH",1.3,365,20,"Tree","height estimated","Plagiostyles africana"
"350","Summer_2021",2021-07-17,"DF_3B","A5/B6","7106",2,5,"CP",1.3,10.4,2.6,"Sapling","","#N/A"
"351","Summer_2021",2021-07-17,"DF_3B","A5/B6","7193",4.2,5,"CP",0.3,10.7,1.8,"Liana","","ECH 50"
"352","Summer_2021",2021-07-17,"DF_3B","A5/B6","44",4.5,4.4,"CP",0.3,8.7,1.7,"Liana","","Agelaea paradoxa"
"353","Summer_2021",2021-07-17,"DF_3B","A5/B6","7826",3.5,0.8,"CP",0.3,44.5,3.8,"Sapling","","Baphia leptobotrys"
"354","Summer_2021",2021-07-17,"DF_3B","A5/B6","5151",1.8,4.4,"DBH",1.3,118,18,"Tree","height estimated","Centroplacus glaucinus"
"355","Summer_2021",2021-07-17,"DF_3B","B5/C6","3568",0.5,4.7,"DBH",1.3,100,10,"Tree","height estimated","Pancovia pedicellaris"
"356","Summer_2021",2021-07-17,"DF_3B","B5/C6","3584",1,4.7,"CP",0.3,15.1,1.5,"Sapling","","Drypetes sp 1"
"357","Summer_2021",2021-07-17,"DF_3B","B5/C6","4080",0.1,1.4,"CP",1.3,44.5,9,"Tree","height estimated","Baphia leptobotrys"
"358","Summer_2021",2021-07-17,"DF_3B","B5/C6","3590",0.6,2,"CP",0.4,12.8,1.7,"Sapling","","ECH 43"
"359","Summer_2021",2021-07-17,"DF_3B","B5/C6","3517",2,0.4,"CP",1.3,24.7,1.5,"Sapling","","ECH 43"
"360","Summer_2021",2021-07-17,"DF_3B","B5/C6","7935",2,1.2,"CP",0.3,11.1,4.4,"Sapling","","Baphia leptobotrys"
"361","Summer_2021",2021-07-17,"DF_3B","B5/C6","4720",2.4,2,"CP",0.3,13.1,1.6,"Sapling","","Baphia leptobotrys"
"362","Summer_2021",2021-07-17,"DF_3B","J2/K3","7461",1.6,0.3,"CP",0.3,11.7,1.7,"Sapling","","#N/A"
"363","Summer_2021",2021-07-17,"DF_3B","J2/K3","7419",2.5,0.8,"CP",1.3,41.7,8,"Sapling","height estimated","Phyllanthus diandrus"
"364","Summer_2021",2021-07-17,"DF_3B","J2/K3","7413",2.6,1.4,"CP",1.3,17.2,4,"Sapling","","ECH 47"
"365","Summer_2021",2021-07-17,"DF_3B","J2/K3","7410",2.8,2.3,"CP",1.3,16.7,3.9,"Sapling","","Baphia leptobotrys"
"366","Summer_2021",2021-07-17,"DF_3B","J2/K3","7456",2.9,3.9,"CP",0.3,5.2,3.8,"Liana","","Holmania denquelmaniana"
"367","Summer_2021",2021-07-17,"DF_3B","J2/K3","7463",3.1,2,"CP",0.3,14.7,1.6,"Sapling","","#N/A"
"368","Summer_2021",2021-07-17,"DF_3B","J2/K3","2544",3.4,2.4,"CP",1.3,18.4,4.3,"Sapling","","ECH 47"
"369","Summer_2021",2021-07-17,"DF_3B","J2/K3","5330",3.4,2.9,"CP",0.3,7.9,4.4,"Liana","","Holmania denquelmaniana"
"370","Summer_2021",2021-07-17,"DF_3B","J2/K3","2536",4.4,3,"CP",1.3,7.5,4.6,"Liana","","ECH 36"
"371","Summer_2021",2021-07-17,"DF_3B","J2/K3","68",3.4,3.2,"CP",1.3,29.7,4.4,"Sapling","ECH 73","Rinorea sp 1"
"372","Summer_2021",2021-07-17,"DF_3B","J2/K3","3807",4.1,3.6,"CP",0.3,6.5,1.6,"Liana","","Holmania denquelmaniana"
"373","Summer_2021",2021-07-17,"DF_3B","J2/K3","7279",3.5,4.8,"CP",1.3,18.7,3.1,"Sapling","ECH 73","Rinorea sp 1"
"374","Summer_2021",2021-07-17,"DF_3B","J2/K3","2530",4.9,4.9,"CP",1.3,30.7,4.3,"Sapling","ECH 73","Rinorea sp 1"
"375","Summer_2021",2021-07-17,"DF_3B","J2/K3","3803",4.8,3.5,"CP",1.3,9.6,2.1,"Sapling","","Dialium pachyphyllum"
"376","Summer_2021",2021-07-17,"DF_3B","J2/K3","1823",3.9,0.5,"CP",1,8.5,1.8,"Sapling","","ECH 46"
"377","Summer_2021",2021-07-17,"DF_3B","J2/K3","1049",2.1,3.9,"CP",0.5,7.4,1.8,"Sapling","","Afrostyrax lepidophyllus"
"378","Summer_2021",2021-07-17,"DF_3B","J2/K3","2567",1.7,3.5,"CP",1.3,12.7,2.1,"Sapling","","Phyllanthus diandrus"
"379","Summer_2021",2021-07-17,"DF_3B","J2/K3","907",3.8,0,"CP",1,12.2,2.4,"Sapling","","Oddoniodendron sp 1"
"380","Summer_2021",2021-07-17,"DF_3B","I2/J3","2190",1.4,2.3,"CP",0.4,7.7,1.8,"Sapling","","#N/A"
"381","Summer_2021",2021-07-17,"DF_3B","I2/J3","2140",1.2,2.4,"DBH",1.3,223,20,"Tree","height estimated","Dialium bipindense"
"382","Summer_2021",2021-07-17,"DF_3B","I2/J3","981",0.1,1,"CP",1.3,10.1,1.9,"Sapling","","Lichostema glanscesens"
"383","Summer_2021",2021-07-17,"DF_3B","I2/J3","428",0.8,1.1,"CP",1.3,43.7,10,"Tree","height estimated","Bleischmedia sp 1"
