Expedition,Data_entry,Date (dd/mm/yyyy),File_name,Date (dd/mm/yyyy),Note_taker,Project,Plot,Grid,TAG_SUM,Plant_tag,X_coord,Y_coord,Tool,POM,DBH (mm),Height (meters),Type_Field,Note_Field,ID,Treatment
Summer_2021,Tyler,14/09/2021,IMG_1974,26/07/2021,Yannick,DF,4B,D1/E2,DF_4B_D1/E2_468,468,3.70,4.40,CP,0.30,15.50,1.50,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1974,26/07/2021,Yannick,DF,4B,D1/E2,DF_4B_D1/E2_8408,8408,4.10,4.00,CP,0.30,19.10,1.80,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1974,26/07/2021,Yannick,DF,4B,D1/E2,DF_4B_D1/E2_6747,6747,4.10,3.50,CP,0.30,10.20,1.50,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1974,26/07/2021,Yannick,DF,4B,D1/E2,DF_4B_D1/E2_8981,8981,4.90,3.10,CP,1.30,24.70,4.90,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1974,26/07/2021,Yannick,DF,4B,D1/E2,DF_4B_D1/E2_9092,9092,4.80,0.80,CP,1.20,16.30,2.10,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1974,26/07/2021,Yannick,DF,4B,D1/E2,DF_4B_D1/E2_8409,8409,2.50,0.90,CP,1.30,35.50,3.30,sapling,biggest trunk measured,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1974,26/07/2021,Yannick,DF,4B,E1/F2,DF_4B_E1/F2_6859,6859,1.30,2.60,CP,0.30,13.10,2.30,Liana,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,F1/G2,DF_4B_F1/G2_8036,8036,4.10,3.60,DBH,1.30,131.00,20.00,Liana,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_469,469,0.60,1.50,DBH,1.30,237.00,25.00,tree,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_6320,6320,0.00,2.30,DBH,1.80,123.00,20.00,Liana,height estimated,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_6980,6980,0.90,0.70,CP,0.30,16.70,1.50,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_9289,9289,1.30,0.90,DBH,1.30,66.00,10.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_6630,6630,1.90,3.10,CP,0.30,7.60,1.50,Liana,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_6689,6689,0.40,4.10,CP,1.30,13.90,3.10,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_6368,6368,0.30,3.60,CP,1.30,46.10,10.00,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_8341,8341,3.60,4.40,CP,1.30,54.00,15.00,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_6303,6303,3.80,4.80,CP,0.30,7.90,2.80,Liana,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_8211,8211,4.70,3.10,CP,1.30,10.40,2.70,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,H1/I2,DF_4B_H1/I2_6741,6741,2.10,2.20,CP,0.30,46.30,20.00,Liana,height estimated,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_9646,9646,0.70,0.60,CP,1.30,13.50,2.40,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_9704,9704,1.50,2.10,CP,0.10,15.10,2.00,Liana,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_6950,6950,0.50,3.90,CP,0.30,10.80,1.50,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_6271,6271,1.40,4.10,CP,1.30,23.50,3.10,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_5572,5572,2.40,4.80,CP,0.30,15.00,1.60,Liana,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_6040,6040,2.90,4.40,DBH,1.30,180.00,20.00,tree,height estimated,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_6666,6666,3.20,4.40,CP,1.10,25.30,3.10,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_6969,6969,2.60,3.90,CP,1.30,25.90,4.90,sapling,,#N/A,LMC
Summer_2021,Tyler,14/09/2021,IMG_1975,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_6815,6815,4.40,3.80,CP,1.00,25.90,3.90,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,F1/G2,DF_4B_F1/G2_6155,6155,2.40,1.10,CP,1.30,21.10,4.40,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,F1/G2,DF_4B_F1/G2_6411,6411,3.20,0.60,CP,0.30,19.20,1.60,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,F1/G2,DF_4B_F1/G2_6179,6179,3.80,4.90,CP,0.30,18.10,2.10,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,F1/G2,DF_4B_F1/G2_9716,9716,3.80,4.20,CP,0.30,4.90,2.00,Liana,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_6582,6582,0.50,2.70,CP,0.90,21.10,2.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_8254,8254,1.10,3.80,CP,0.30,12.90,2.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_8333,8333,0.70,0.40,CP,1.30,15.10,2.50,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_6669,6669,0.70,0.20,CP,0.30,6.30,2.80,Liana,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_6517,6517,1.30,0.90,CP,1.30,44.10,7.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_8263,8263,1.80,0.60,DBH,1.30,350.00,25.00,tree,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_9293,9293,1.90,1.90,CP,0.30,15.50,2.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_9825,9825,2.60,1.60,CP,0.30,14.50,1.50,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_9339,9339,3.80,0.60,DBH,1.30,75.00,15.00,Liana,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_8141,8141,4.10,1.80,CP,0.30,19.80,1.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_6133,6133,4.40,2.10,CP,1.30,33.10,7.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_6765,6765,3.90,2.90,CP,0.30,9.80,7.00,Liana,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_6761,6761,3.00,4.50,CP,1.30,28.80,4.60,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_6946,6946,2.70,4.10,DBH,1.30,136.00,17.00,tree,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_6548,6548,1.30,4.60,DBH,1.30,57.00,15.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_9780,9780,1.50,4.10,CP,0.30,7.90,1.50,Liana,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1976,26/07/2021,Yannick,DF,4B,G1/H2,DF_4B_G1/H2_6756,6756,5.00,0.20,CP,1.30,10.40,2.60,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_5857,5857,3.80,1.40,DBH,1.30,141.00,10.00,tree,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_6393,6393,3.70,1.80,CP,1.30,32.70,7.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9364,9364,4.60,1.70,CP,0.30,15.10,1.50,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9316,9316,4.70,2.70,CP,0.30,13.70,2.10,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9247,9247,2.10,2.50,CP,0.30,12.30,3.10,Liana,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_6025,6025,3.30,4.60,CP,1.30,19.00,2.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_8360,8360,2.80,4.40,CP,0.30,11.20,1.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9737,9737,2.30,4.10,CP,1.30,22.20,2.80,sapling,biggest trunk measured,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9742,9742,1.60,4.40,CP,0.40,48.10,2.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9105,9105,0.90,4.10,CP,0.30,25.30,1.90,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_421,421,1.90,3.50,CP,1.30,15.90,3.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_6953,6953,0.80,3.00,CP,1.30,10.60,2.60,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9621,9621,1.20,4.40,CP,1.30,14.10,2.90,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_6309,6309,0.50,0.90,CP,1.30,48.40,10.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_6519,6519,0.60,2.70,CP,1.30,28.00,2.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_6903,6903,1.30,3.00,CP,0.30,10.10,2.40,Liana,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_9027,9027,0.30,4.30,CP,1.30,13.50,2.90,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_8099,8099,2.50,1.60,CP,1.10,26.50,3.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_9563,9563,2.40,1.40,CP,1.10,12.20,1.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_9740,9740,2.60,1.20,CP,0.30,17.90,1.70,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1977,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_9252,9252,2.50,2.10,CP,1.30,11.60,3.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_6591,6591,4.40,1.70,CP,1.30,23.30,4.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_6927,6927,3.30,1.30,DBH,1.90,993.00,30.00,tree,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,I1/J2,DF_4B_I1/J2_6051,6051,5.00,0.00,CP,1.30,14.10,1.30,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_9013,9013,0.50,0.70,CP,1.30,14.30,2.10,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_9455,9455,0.30,1.40,CP,0.30,28.10,2.70,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_6370,6370,1.50,1.00,CP,1.30,47.10,8.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_6863,6863,2.20,0.30,CP,1.30,25.30,3.90,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_9463,9463,3.10,0.60,CP,1.30,30.80,7.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_8497,8497,3.90,2.40,CP,1.30,30.00,6.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_6939,6939,4.30,2.80,CP,1.30,9.20,2.60,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_9851,9851,5.00,1.90,DBH,1.30,11.80,2.20,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_9961,9961,5.00,1.20,CP,1.70,831.00,40.00,tree,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_8261,8261,2.50,4.90,CP,0.30,12.30,1.60,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_9466,9466,3.00,4.80,CP,0.30,12.60,1.90,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,J1/K2,DF_4B_J1/K2_8207,8207,4.60,3.50,CP,0.30,11.00,1.80,Liana,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_6881,6881,0.20,0.80,CP,1.30,36.30,8.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9478,9478,0.50,1.20,CP,0.30,12.20,1.50,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_6394,6394,1.30,1.70,CP,0.30,17.00,2.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9124,9124,1.60,0.90,CP,0.30,15.50,1.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9617,9617,1.80,0.50,CP,0.30,14.70,1.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1978,26/07/2021,Yannick,DF,4B,A3/B4,DF_4B_A3/B4_9632,9632,3.70,0.30,CP,0.30,18.20,1.70,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,D3/E4,DF_4A_D3/E4_6929,6929,3.30,4.70,DBH,0.30,70.00,3.20,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,D3/E4,DF_4A_D3/E4_9894,9894,4.70,0.20,CP,1.00,40.20,3.20,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,D3/E4,DF_4A_D3/E4_472,472,2.90,3.60,CP,0.30,4.90,1.70,Liana,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,D3/E4,DF_4A_D3/E4_6557,6557,1.40,1.50,DBH,0.30,67.00,20.00,Liana,height estimated,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,D3/E4,DF_4A_D3/E4_8933,8933,1.50,0.70,DBH,1.30,56.00,20.00,Liana,height estimated,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,D3/E4,DF_4A_D3/E4_6738,6738,1.20,0.10,CP,0.30,6.30,1.80,Liana,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,D3/E4,DF_4A_D3/E4_8370,8370,2.70,0.70,DBH,1.30,67.00,8.00,sapling,height estimated,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_8049,8049,0.30,1.70,DBH,1.40,60.00,7.00,sapling,height estimated,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_6450,6450,0.80,0.60,CP,0.30,7.00,2.50,Liana,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_9905,9905,0.60,1.70,CP,0.30,8.20,3.10,Liana,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_6002,6002,1.30,2.80,CP,0.30,14.50,1.50,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_453,453,2.00,3.20,CP,0.30,16.10,3.10,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_9822,9822,1.80,4.00,CP,1.30,11.40,2.70,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_8068,8068,0.50,4.90,DBH,1.30,90.00,10.00,sapling,height estimated,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_6034,6034,2.20,3.50,CP,0.30,12.70,1.60,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_6009,6009,3.70,3.80,CP,0.30,11.20,1.50,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_9978,9978,4.30,3.80,CP,0.30,10.20,2.70,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_8412,8412,3.90,3.60,CP,1.30,41.20,3.60,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_9230,9230,4.80,3.40,CP,0.30,10.60,1.50,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_6603,6603,4.70,3.00,CP,0.30,14.70,1.70,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1979,26/07/2021,Yannick,DF,4A,F3/G4,DF_4A_F3/G4_6383,6383,5.00,1.90,CP,1.30,27.10,3.60,sapling,,#N/A,LME
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_6366,6366,2.60,2.30,CP,0.30,9.40,1.60,Liana,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_6323,6323,2.50,3.60,CP,1.30,34.70,4.10,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_8224,8224,3.90,2.80,DBH,1.45,201.00,20.00,tree,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_417,417,4.00,2.70,CP,1.30,22.80,2.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_8477,8477,4.60,3.00,DBH,1.30,76.00,10.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_6875,6875,4.70,3.30,CP,1.30,30.60,7.00,sapling,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_9407,9407,4.90,2.50,CP,1.30,11.20,2.80,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_9668,9668,4.20,0.70,CP,1.30,8.80,1.90,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_8413,8413,4.10,3.20,DBH,1.30,64.00,7.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_9280,9280,4.00,3.10,CP,1.30,14.30,2.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_9626,9626,4.20,3.20,CP,0.30,11.20,1.70,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_8441,8441,5.00,4.80,CP,1.30,29.80,6.00,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_8989,8989,5.00,4.90,CP,1.30,14.50,20.00,Liana,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,B3/C4,DF_4B_B3/C4_9001,9001,4.00,2.80,CP,0.30,42.80,15.00,Liana,height estimated,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,D3/E4,DF_4B_D3/E4_9219,9219,1.40,2.40,CP,1.00,6.00,2.20,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,D3/E4,DF_4B_D3/E4_413,413,1.30,2.40,CP,0.30,16.70,2.30,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,D3/E4,DF_4B_D3/E4_9084,9084,0.80,3.40,CP,0.30,16.50,1.70,sapling,,#N/A,LMC
Summer_2021,Tyler,15/09/2021,IMG_1980,26/07/2021,Yannick,DF,4B,D3/E4,DF_4B_D3/E4_6913,6913,1.10,3.70,CP,1.30,38.10,6.00,sapling,height estimated,#N/A,LMC
